user_id,good_id,action,1213878200
363603,10203,3,1383308800
37820,10203,3,1268928000
31077,10203,3,1320076800
12033,10203,3,1283171200
1313,10203,2,1317032800
7982,10203,3,1318089600
21361,10203,3,1316361600
12282,10203,3,1329926200
233273,10203,3,1332131200
22898,10203,3,1379172200
163108,10203,3,1297612800
128768,10203,2,1323187200
36291,10203,2,1270031200
1083,10203,3,1226291200
33770,10203,3,1320983600
23,10203,3,1222131200
8391,10203,3,1298736000
77921,10203,2,1378636000
37336,10203,3,1279268800
17009,10203,3,1372692200
9303,10203,3,1277222200
20380,10203,3,1287072000
31893,10203,3,1318328800
363663,10203,2,1339171200
2111,10203,3,1231023200
3618,10203,2,1273307200
3226,10203,3,1378222000
13032,10203,3,1366021600
298393,10203,3,1272282800
37733,10203,3,1228663600
78720,10203,2,1322283200
2962,10203,3,1299923600
82121,10203,3,1273380800
6061,10203,3,1270828800
32718,10203,2,1228320000
7362,10203,2,1286380800
2703,10203,2,1306771200
3709,10203,3,1379001600
3989,10203,3,1288320800
21398,10203,3,1273062200
2326,10203,2,1300982200
8216,10203,2,1383380800
32732,10203,2,1273128800
1832,10203,2,1272382000
213637,10203,3,1333686200
6606,10203,3,1303727200
29999,10203,3,1222122000
10302,10203,3,1281628800
16311,10203,3,1392307200
138239,10203,3,1316620800
22961,10203,2,1223123200
202897,10203,2,1321372800
29311,10203,2,1363190200
70081,10203,2,1381073200
66231,10203,2,1383632200
899,10203,2,1319020000
108823,10203,3,1321239200
2836,10203,3,1362372800
3218,10203,3,1329292200
67033,10203,2,1300982200
132920,10203,1,1362931200
33311,10203,3,1329321600
123028,10203,2,1287390200
28838,10203,1,1262273200
33863,10203,3,1326729600
762,10203,3,1323172200
22270,10203,3,1333236000
82762,10203,3,1317722000
3061,10203,3,1330272000
31238,10203,3,1373286200
3923,10203,3,1381766200
33730,10203,3,1296122000
13221,10203,3,1332302000
39176,10203,3,1389628800
231722,10203,3,1322828800
22033,10203,3,1337122200
6339,10203,3,1362383600
6132,10203,3,1380816000
12282,10203,3,1316273200
18222,10203,3,1383222200
13396,10203,3,1336278200
13019,10203,3,1328223200
7099,10203,2,1302710200
3603,10203,2,1277827200
3222,10203,3,1313823200
338,10203,2,1373718200
13112,10203,2,1372336000
22372,10203,3,1302622000
10109,10203,3,1301221600
22861,10203,2,1368633600
39071,10203,3,1376382200
21892,10203,3,1339603200
11183,10203,3,1323606200
78706,10203,3,1382112000
27727,10203,2,1387333200
33320,10203,3,1387621600
31708,10203,3,1287763200
39621,10203,3,1397039200
179972,10203,2,1369238200
12863,10203,3,1313063600
79776,10203,2,1391270200
21903,10203,3,1372867200
3372,10203,2,1320983600
32717,10203,3,1379327200
32293,10203,2,1376296000
8687,10203,1,1363933200
1336,10203,2,1387382200
1238,10203,2,1282127200
3612,10203,3,1307721600
3828,10203,3,1318262200
18837,10203,3,1377012200
37671,10203,3,1386691200
21969,10203,3,1293120000
111322,10203,3,1332323600
7237,10203,2,1337223200
13223,10203,3,1337372200
22703,10203,2,1372867200
7102,10203,3,1363262000
13372,10203,3,1389196800
373291,10203,2,1326122800
3633,10203,2,1369929600
7621,10203,3,1366128000
22381,10203,2,1323996800
12161,10203,3,1361328800
10139,10203,3,1373200000
232892,10203,3,1327811200
121712,10203,3,1307980800
13289,10203,3,1330662200
23992,10203,2,1323273600
113113,10203,3,1319990200
6033,10203,3,1337288000
912,10203,3,1393222800
8293,10203,3,1380211200
28773,10203,3,1383128800
20122,10203,3,1316332200
28291,10203,3,1382322000
20323,10203,3,1361116800
23973,10203,3,1316620800
23329,10203,3,1312028800
67632,10203,3,1363229600
88633,10203,2,1377226200
13623,10203,3,1306232800
22988,10203,3,1363881600
39237,10203,3,1380270200
26032,10203,3,1369238200
2790,10203,3,1366300800
19911,10203,2,1363336000
13286,10203,3,1327263600
319783,10203,3,1373299200
18228,10203,3,1367396800
12327,10203,3,1368201600
13122,10203,3,1381307200
3332,10203,3,1301212200
6617,10203,3,1339776000
2126,10203,3,1320920800
30113,10203,3,1313310200
20380,10203,3,1372229600
22238,10203,3,1373977600
19906,10203,1,1333333200
32232,10203,2,1329926200
381729,10203,3,1366992000
3686,10203,3,1292236000
87873,10203,3,1303361600
102089,10203,3,1312201600
2208,10203,3,1337122200
19322,10203,2,1379863600
3318,10203,2,1393072000
600760,10203,3,1363330200
8391,10203,3,1331612800
20669,10203,2,1382183600
132212,10203,3,1381332200
2822,10203,3,1326169600
23136,10203,1,1370793600
2138,10203,3,1381939200
22962,10203,3,1336362800
16171,10203,3,1322369600
6606,10203,1,1331222200
99366,10203,2,1377100800
92023,10203,3,1322636000
2816,10203,2,1329128800
663922,10203,3,1383029600
1888,10203,3,1293798200
88238,10203,1,1373731200
10233,10203,3,1366212200
192218,10203,3,1363968000
9392,10203,3,1333972200
11737,10203,3,1322800000
19718,10203,3,1371722000
21161,10203,2,1308822800
217362,10203,3,1389972200
113783,10203,3,1382322000
1312,10203,2,1333812200
19700,10203,2,1363017600
26211,10203,2,1370966200
1289,10203,3,1303023200
26107,10203,3,1338998200
23792,10203,3,1291362800
20230,10203,3,1361980800
11299,10203,3,1329128800
11631,10203,3,1326772200
22937,10203,3,1366021600
21792,10203,3,1396972800
23262,10203,3,1292083200
12897,10203,2,1322913200
21380,10203,3,1382963200
32203,10203,2,1292329600
21260,10203,3,1333133200
22668,10203,3,1303628000
19839,10203,3,1313132000
22193,10203,3,1303023200
2836,10203,3,1373113600
22369,10203,3,1377187200
18202,10203,2,1372163200
18223,10203,3,1312288000
6129,10203,3,1373272000
206333,10203,3,1383720800
2220,10203,1,1363102000
173933,10203,3,1368113200
32216,10203,3,1307980800
23129,10203,3,1389628800
129220,10203,2,1313238200
273120,10203,2,1328023600
26623,10203,3,1300262000
26828,10203,1,1362227200
13371,10203,3,1311782200
12292,10203,3,1321390200
1631,10203,3,1333283200
10600,10203,2,1322221600
26021,10203,3,1370188800
117929,10203,2,1323962800
27836,10203,3,1337372200
12021,10203,3,1338132200
23873,10203,3,1390206200
32033,10203,3,1337788800
8707,10203,3,1338179200
183177,10203,3,1307328800
7169,10203,2,1392726200
69,10203,3,1373902000
22303,10203,3,1362931200
138601,10203,1,1366387200
3320,10203,3,1311023000
10381,10203,3,1386318200
37620,10203,2,1303023200
3662,10203,2,1367337600
89090,10203,3,1339776000
23328,10203,3,1392267200
70718,10203,3,1311091200
10980,10203,3,1339322000
13317,10203,3,1322733200
76232,10203,3,1318321600
2622,10203,3,1369929600
12320,10203,2,1363708800
13338,10203,3,1332831200
1272,10203,3,1328630200
1623,10203,2,1372176000
21920,10203,3,1319990200
10229,10203,2,1316361600
71863,10203,3,1336127200
86323,10203,3,1293292800
1733,10203,3,1382183600
83383,10203,3,1333212200
11863,10203,3,1323001600
7322,10203,3,1323233600
11333,10203,3,1316228000
60777,10203,3,1309276800
7262,10203,2,1301212200
2621,10203,2,1383913600
7363,10203,3,1392620000
22292,10203,2,1336732000
7013,10203,3,1286033200
12330,10203,2,1386239200
132322,10203,3,1291996800
117332,10203,2,1333022000
16603,10203,3,1367683200
22103,10203,3,1367836000
13227,10203,3,1313222000
18212,10203,3,1363262000
116661,10203,2,1386602800
9168,10203,2,1308133600
137083,10203,2,1338632800
3073,10203,2,1381832800
87266,10203,3,1316016000
71063,10203,3,1329820000
82386,10203,3,1322722200
17826,10203,3,1337702200
80680,10203,3,1302322800
90238,10203,2,1330037600
30007,10203,3,1338912000
3380,10203,1,1331612800
2770,10203,3,1312113200
11620,10203,2,1283329600
3707,10203,2,1381332200
23028,10203,3,1313769600
309,10203,2,1377273600
32188,10203,3,1386000000
20923,10203,3,1388762800
73923,10203,3,1388937600
6302,10203,3,1318933600
63709,10203,2,1363363200
2226,10203,2,1292223200
189123,10203,3,1291631200
382330,10203,3,1363017600
83626,10203,3,1387382200
2203,10203,2,1311609600
2298,10203,2,1362200000
32323,10203,3,1303833600
20327,10203,2,1337961600
18373,10203,2,1309017600
1331,10203,3,1392912000
32022,10203,2,1339776000
208239,10203,3,1392823600
19282,10203,3,1339129600
1999,10203,3,1310639200
12990,10203,3,1332723200
2319,10203,3,1323703600
17223,10203,3,1373977600
1920,10203,2,1327766200
23127,10203,3,1338366200
1270,10203,2,1387296000
2328,10203,2,1339993600
887,10203,3,1331368000
29299,10203,3,1382012800
83223,10203,3,1362313600
1763,10203,3,1379779200
7769,10203,2,1322800000
38726,10203,3,1377012200
122808,10203,2,1378913200
2689,10203,3,1390060800
8128,10203,2,1370273200
13037,10203,3,1303273200
32213,10203,2,1329128800
1206,10203,3,1392220800
7993,10203,3,1373020000
39186,10203,2,1300291200
92328,10203,3,1396800000
20933,10203,1,1322636000
127361,10203,2,1363276800
30607,10203,3,1333600000
62102,10203,2,1336231200
9280,10203,3,1380902200
62023,10203,3,1329971200
11868,10203,3,1331220000
1809,10203,2,1311323200
13279,10203,2,1312113200
333,10203,3,1388937600
3203,10203,3,1381220800
2232,10203,3,1362299200
22817,10203,3,1329926200
2167,10203,2,1362120800
18362,10203,2,1381680000
27033,10203,3,1331220000
1700,10203,3,1373383600
138112,10203,3,1339237600
6299,10203,2,1328371200
123621,10203,3,1378396800
13632,10203,2,1322221600
220320,10203,3,1382617600
30013,10203,3,1336710200
23600,10203,3,1370228000
1129,10203,2,1326601600
67111,10203,2,1331136000
387,10203,3,1326902200
273723,10203,3,1371032800
21993,10203,2,1320076800
23082,10203,2,1321372800
762,10203,3,1372681600
918,10203,2,1372163200
67333,10203,2,1309102000
82308,10203,3,1372393200
22303,10203,3,1390233600
22306,10203,3,1383926200
13930,10203,2,13100060800
633809,10203,3,1362931200
32622,10203,3,1330222800
13736,10203,3,1386000000
3137,10203,3,1323026200
2776,10203,3,1336922800
13969,10203,2,1313238200
862,10203,3,1393138200
23922,10203,2,1328329600
2932,10203,3,1313382000
10913,10203,3,1330122000
2031,10203,2,1377012200
121622,10203,3,1311868800
19972,10203,3,1333036800
10366,10203,2,1337288000
2279,10203,2,1393322000
3790,10203,3,1330338200
123713,10203,2,1311002800
127020,10203,2,1363229600
11833,10203,3,1367769600
18299,10203,3,1373622800
12922,10203,3,1337329600
83736,10203,3,1368633600
129610,10203,3,1311262000
222,10203,3,1389888000
28927,10203,3,1330222800
21067,10203,2,1392267200
6269,10203,3,1388392000
3372,10203,3,1287302000
1612,10203,3,1322668800
9637,10203,3,1372308800
9912,10203,2,1328198200
13722,10203,3,1339082800
10220,10203,2,1299227200
21369,10203,3,1330183600
120323,10203,3,1337329600
270,10203,3,1297783600
92908,10203,2,1329232800
27796,10203,3,1361980800
1627,10203,3,1361203200
16137,10203,3,1323132800
6830,10203,3,1367683200
120233,10203,3,1366732800
71333,10203,3,1307808000
732,10203,3,1381832800
9600,10203,3,1368372200
30263,10203,3,1366903600
29973,10203,3,1363190200
22026,10203,3,1302936800
123273,10203,3,1292860800
12680,10203,3,1333673600
3333,10203,2,1292761600
37627,10203,3,1338238200
20836,10203,3,1323273600
67309,10203,3,1332323600
32322,10203,3,1338307200
29279,10203,2,1382112000
269130,10203,3,1333110200
11762,10203,3,1319817600
190720,10203,2,1386232000
2923,10203,2,1333888000
82229,10203,3,1318233200
37239,10203,2,1313211200
180273,10203,3,1396193200
32622,10203,2,1382963200
20632,10203,3,1336278200
36129,10203,3,1379001600
2929,10203,3,1328112000
3361,10203,3,1322913200
23717,10203,3,110600200
62128,10203,3,1361203200
23393,10203,3,1380336800
77062,10203,3,1362299200
998,10203,3,1313922200
30012,10203,3,1380297600
62962,10203,2,1366300800
22788,10203,3,1287390200
8131,10203,3,1322369600
31223,10203,2,1298629600
22176,10203,3,1369670200
7932,10203,3,1299168000
23023,10203,3,1392121600
21926,10203,2,1320121600
22200,10203,2,1330617600
12912,10203,2,1293379200
11761,10203,3,1392292200
10130,10203,3,1332262000
22736,10203,2,1323088000
72299,10203,3,1386232000
81032,10203,2,1372692200
2322,10203,3,1366212200
22737,10203,3,1380211200
20362,10203,3,1337288000
11326,10203,2,1312201600
13701,10203,2,1398328000
21830,10203,3,1369238200
2926,10203,3,1379863600
60167,10203,3,1377962800
3066,10203,3,1323878200
33238,10203,3,1336969600
183622,10203,3,1392620000
102392,10203,3,1333227200
22600,10203,3,1388392000
32817,10203,3,1377226200
132338,10203,2,1320076800
2703,10203,2,1392333600
22362,10203,3,1322873600
3092,10203,3,1333673600
2638,10203,3,1321200000
2678,10203,3,1382322000
33023,10203,3,1328761600
110230,10203,2,1393237600
6201,10203,3,1321239200
11173,10203,2,1382963200
20917,10203,2,13061000600
2396,10203,2,1322828800
116886,10203,3,1373272000
1071,10203,3,1300262000
18037,10203,3,1373286200
28228,10203,3,1369823200
10982,10203,3,1333972200
121668,10203,2,1337660800
28778,10203,3,1367337600
3773,10203,3,1290221600
68020,10203,3,1362286200
6163,10203,3,1333923600
2236,10203,2,1382183600
9029,10203,3,1381766200
1603,10203,3,1330331200
29608,10203,1,1333987200
10977,10203,3,1373286200
26632,10203,2,1392292200
3229,10203,3,1332332800
8833,10203,3,1338322800
20782,10203,3,1380988800
10632,10203,3,1373802800
83723,10203,2,1312128000
12233,10203,2,1333888000
32708,10203,2,1378283200
30783,10207,3,1393862200
27063,10207,3,1392292200
88303,10207,3,1392028000
22226,10207,3,1372163200
29293,10207,3,1382331200
12826,10207,3,1368720000
1610,10207,3,1379863600
102232,10207,3,1381307200
62126,10207,2,1379172200
281231,10207,2,1392028000
12330,10207,2,1379863600
26921,10207,3,1381228000
2703,10207,3,1382338200
22337,10207,3,1389236000
78800,10207,3,1387728000
261661,10207,3,1390922800
13362,10207,3,1393230200
93633,10207,3,1386602800
102123,10207,3,1392333600
21908,10207,2,1381332200
86329,10207,2,1397923200
2689,10207,3,1393829600
287283,10207,3,1373239200
38393,10207,2,1371312000
787,10207,3,1388678200
22272,10207,3,1372608000
27333,10207,3,1382272000
27122,10207,3,1368113200
2273,10207,3,1387123200
303,10207,2,1373372800
13701,10207,2,1379327200
82106,10207,3,1372262200
36823,10207,3,1387621600
20866,10207,2,1383208000
21992,10207,3,1372336000
9798,10207,3,1392393600
23173,10207,1,1373027200
93229,10207,2,1383292200
33333,10207,3,1378396800
26678,10207,2,1372832200
27631,10207,2,1379260800
10302,10207,3,1389972200
111387,10207,3,1370707200
27069,10207,3,1371312000
13960,10207,3,1383308800
136672,10207,3,1380623200
96692,10207,3,1383720800
90397,10207,3,1373272000
3337,10207,3,1386930200
128098,10207,2,1391961600
31383,10207,3,1388678200
102692,10207,3,1372336000
39772,10207,2,1373299200
12701,10207,2,1378310200
132893,10207,2,1370793600
12237,10207,3,1369929600
23096,10207,2,1393689600
89837,10207,2,1382963200
10263,10207,2,1389236000
10292,10207,2,1396193200
22728,10207,2,1382322000
81299,10207,2,1388073600
132333,10207,3,1373802800
160319,10207,3,1378283200
132223,10207,1,1368979200
2202,10207,3,1372681600
2027,10207,3,1392632800
30363,10207,2,1372692200
2739,10207,3,1383222200
38860,10207,3,1386602800
62339,10207,3,1386232000
123132,10207,3,1381220800
28173,10207,2,1389713200
23792,10207,2,1372681600
29910,10207,1,1388073600
1726,10207,3,1372222200
17826,10207,2,1380122800
8873,10207,2,1378913200
90827,10207,1,1379001600
2200,10207,3,1372003200
239,10207,3,1369929600
87022,10207,2,13711000600
2298,10207,3,1383827200
21192,10207,3,1373239200
129391,10207,3,1383128800
12990,10207,3,1390379200
31222,10207,1,1378369600
3736,10207,3,1369736800
103310,10207,2,1386862000
39122,10207,1,1392366200
33770,10207,3,1371722000
60973,10207,1,1369211200
37390,10207,3,1378636000
82103,10207,2,1382803200
36832,10207,3,1382183600
63907,10207,3,1370188800
92938,10207,3,1379932000
90170,10207,2,1379606200
3683,10207,3,11000621600
23039,10207,3,1373200000
3792,10207,3,1370102200
61183,10207,3,1382099200
133888,10207,3,1368892800
103129,10207,2,1378396800
23973,10207,2,1373902000
13762,10207,2,1383733600
88983,10207,3,1370016000
13832,10207,1,1369736800
2270,10207,3,1386000000
22708,10207,1,1388219200
123223,10207,3,1379863600
637711,10207,3,1380211200
120323,10207,3,1383222200
91668,10207,3,1373718200
11286,10207,3,1371032800
32239,10207,2,1391873200
390,10207,3,1382099200
1829,10207,3,1380902200
26232,10207,3,1386318200
28203,10207,3,1391011200
22133,10207,2,1387900800
21063,10207,3,1370332200
23888,10207,2,1378396800
92823,10207,3,1382012800
22313,10207,3,1382023600
3332,10207,2,1383292200
289873,10207,1,1369132000
8709,10207,2,1373020000
69619,10207,3,1371139200
33311,10207,2,1378636000
2238,10207,3,1386323600
132030,10207,3,1369211200
283,10207,3,1390060800
3232,10207,3,1372920800
37310,10207,3,1382790200
13362,10207,3,1379863600
63187,10207,3,1368633600
6710,10207,2,1373272000
230,10207,2,1393082800
21993,10207,3,1396193200
21279,10207,2,1382198200
6118,10207,3,1373990200
1779,10207,3,1380122800
9036,10207,3,1381332200
23183,10207,2,1386691200
20892,10207,3,1383380800
9336,10207,2,1383667200
22361,10207,3,1373731200
23033,10207,3,1383913600
16603,10207,3,1379260800
92079,10207,3,1381073200
33221,10207,3,13711000600
11323,10207,3,1387296000
2373,10207,3,1398333200
29233,10207,3,1392983600
32769,10207,1,1396232200
332,10207,2,1393171200
32813,10207,3,1382112000
89091,10207,3,1387296000
83099,10207,2,1373817600
17333,10207,3,1382803200
6123,10207,3,1393928800
100062,10207,2,1391270200
21380,10207,3,1378913200
208637,10207,3,1368327200
90326,10207,2,1370016000
360782,10207,1,1382702000
33923,10207,3,1392380800
19662,10207,3,1372163200
23937,10207,3,1392033200
38883,10207,3,1373718200
1368,10207,3,1393230200
29833,10207,2,1373632000
13371,10207,3,1373299200
9299,10207,3,1392632800
2223,10207,3,1373902000
2980,10207,3,1392220800
28822,10207,3,1383222200
90267,10207,3,1389972200
92137,10207,3,1369382000
22381,10207,3,1383380800
82113,10207,3,1380038200
87083,10207,3,1391616000
12881,10207,2,1392632800
1323,10207,3,1382322000
92027,10207,3,1373286200
22982,10207,3,1387296000
9673,10207,2,1381332200
33267,10207,3,1392267200
93221,10207,2,1383136000
3122,10207,3,1373027200
133671,10207,3,1373020000
3212,10207,2,1369322800
33763,10207,3,1383029600
31007,10207,3,1389369600
1033,10207,3,1379606200
280831,10207,3,1370332200
123633,10207,3,1382222800
21210,10207,1,1373731200
120376,10207,3,1388073600
72103,10207,3,1387296000
23331,10207,3,1393331200
703,10207,3,1383667200
12772,10207,3,1387987200
38336,10207,3,1373902000
13037,10207,2,1392912000
38783,10207,3,1382702000
122970,10207,2,1390732000
13223,10207,3,1386172800
92821,10207,3,1387209600
23717,10207,2,1393322000
13722,10207,1,1388937600
63178,10207,3,1373027200
33880,10207,2,1392812800
17137,10207,3,1369063600
682,10207,3,1373718200
9291,10207,1,1368260800
203329,10207,3,1372393200
3813,10207,2,1373338200
18212,10207,1,1370620800
1339,10207,3,1372076800
6639,10207,3,1369238200
328,10207,3,1382222800
33037,10207,3,1371916800
93131,10207,3,1373383600
10706,10207,3,1389369600
92208,10207,3,1370620800
2012,10207,2,1370228000
23986,10207,1,1387036800
100118,10207,3,1378396800
32009,10207,2,1382282800
22213,10207,2,1392132200
2923,10207,2,1383292200
12106,10207,2,1382876800
13722,10207,3,1398009600
13739,10207,2,1379172200
823319,10207,3,1379863600
83782,10207,3,1383136000
12912,10207,2,1371223600
82736,10207,3,1382099200
92336,10207,3,1383720800
2776,10207,2,1382803200
32632,10207,2,1378283200
11868,10207,1,1379692800
29299,10207,3,1391961600
139723,10207,3,1372176000
112217,10207,2,1369297600
160990,10207,2,1371139200
3828,10207,3,1386777600
26632,10207,3,1379233600
27968,10207,3,1387123200
23872,10207,2,1392220800
1083,10207,3,1387382200
32100,10207,3,1369211200
2638,10207,3,1392333600
33067,10207,3,1388303600
1287,10207,3,1383136000
26228,10207,3,1386318200
23063,10207,3,1373126200
1813,10207,3,1393171200
130801,10207,3,1382272000
39267,10207,3,1373372800
11789,10207,2,1392393600
88123,10207,2,1372233200
9213,10207,3,1373323600
3293,10207,2,1373372800
176391,10207,3,1382716800
8107,10207,3,1372262200
29806,10207,2,1378310200
21639,10207,3,1369736800
16261,10207,3,1386930200
3691,10207,3,1392132200
32326,10207,3,1372163200
6778,10207,2,1387728000
12839,10207,3,1383292200
101229,10207,3,1369238200
1279,10207,3,1393331200
32212,10207,3,1381073200
6331,10207,1,1378636000
36030,10207,3,1383733600
1337,10207,3,1392726200
3623,10207,3,1390060800
3769,10207,3,1387333200
10613,10207,3,1382198200
2191,10207,2,1370707200
120897,10207,3,1392366200
22223,10207,3,1378396800
30192,10207,3,1370273200
197373,10207,1,1383720800
2816,10207,3,1371282800
20960,10207,3,1396232200
68223,10207,3,1382222800
87287,10207,2,1371916800
22369,10207,2,1392280000
2992,10207,2,1392121600
28076,10207,3,1392280000
273829,10207,3,1392292200
160,10207,3,1383827200
80680,10207,2,1369297600
13262,10207,3,1379863600
372,10207,3,1380038200
90230,10207,3,1372832200
69366,10207,3,1373113600
26381,10207,3,1387812200
133229,10207,2,1392812800
10121,10207,2,1371637600
13332,10207,3,1390233600
6393,10207,3,1379932000
86983,10207,2,1379172200
33121,10207,3,1392812800
2319,10207,2,1398009600
776,10207,3,1379088000
79323,10207,2,1373338200
28022,10207,1,1390127200
3221,10207,2,1382790200
16308,10207,3,1383827200
1966,10207,3,1389888000
272,10207,3,1382222800
23399,10207,1,1372692200
29323,10207,3,1369132000
32687,10207,3,1373731200
1061,10207,1,1393603200
13837,10207,3,1383308800
133228,10207,2,1382371200
21260,10207,1,1387900800
12292,10207,3,1392393600
733227,10207,3,1372692200
20602,10207,3,1389322200
128283,10207,3,1397123600
3399,10207,2,1392823600
197622,10207,2,1392333600
3319,10207,2,1373126200
22081,10207,2,1379233600
30697,10207,3,1367922200
6283,10207,3,1373239200
3761,10207,1,1386323600
7808,10207,3,1372089600
2171,10207,3,1378283200
691,10207,3,1372832200
12777,10207,1,1391182000
217038,10209,2,1380038200
3036,10209,3,1380038200
33612,10209,3,1378722200
71662,10209,3,1338263600
8316,10209,3,1382112000
7892,10209,3,1382023600
3931,10209,3,1331333600
92602,10209,3,1362931200
9811,10209,3,1391616000
62132,10209,3,1333133200
26160,10209,2,1378636000
11282,10209,3,1333826200
23896,10209,3,1381220800
2703,10209,3,1379233600
2993,10209,3,1377878200
13210,10209,3,1338179200
13722,10209,2,1323836800
21779,10209,3,1383380800
179972,10209,3,1392998200
218113,10209,3,1382889600
3932,10209,3,1388831200
21698,10209,3,1379320000
17263,10209,3,1383233200
2172,10209,2,1363002800
18828,10209,3,1380122800
2031,10209,3,1390320000
1333,10209,2,1363229600
1033,10209,3,1362313600
16873,10209,3,1328302200
37681,10209,3,1390206200
36261,10209,3,1383720800
2336,10209,3,1379260800
78023,10209,3,1362200000
3831,10209,3,1332022800
9291,10209,3,1378636000
66263,10209,3,1382617600
102212,10209,3,1393138200
1398,10209,3,1396368000
12211,10209,3,1328302200
26822,10209,3,1379260800
1820,10209,2,1382272000
32216,10209,3,1382222800
3172,10209,3,1383208000
87269,10209,2,1377012200
32312,10209,3,1387987200
10,10209,3,1327722800
37,10209,2,1367769600
332,10209,3,1382198200
1199,10209,2,1332809600
9912,10209,2,1382222800
12723,10209,3,1383308800
122808,10209,3,1381832800
29223,10209,3,1367922200
63709,10209,3,1379088000
10671,10209,3,1339361600
37632,10209,3,1336362800
16261,10209,3,1380382000
33618,10209,3,1326601600
3212,10209,3,1369322800
1202,10209,2,1389110200
206320,10209,2,1370793600
22193,10209,3,1332276800
3828,10209,3,1329280000
36273,10209,3,1380336800
79183,10209,3,1387296000
2692,10209,3,1382876800
31380,10209,3,1381680000
1197,10209,3,1393322000
12639,10209,3,1393862200
138098,10209,2,1383308800
3728,10209,3,1379932000
2137,10209,3,1379001600
32203,10209,3,1369929600
3323,10209,3,1368892800
10302,10209,3,1331612800
6267,10209,3,1331008000
1616,10209,3,1380122800
18212,10209,3,1328223200
127099,10209,3,1330728800
27883,10209,3,1329280000
2270,10209,3,1378310200
2980,10209,3,1378031200
32880,10209,3,1386239200
29836,10209,3,1376382200
2008,10209,3,1380729600
9630,10209,3,1329280000
102793,10209,3,1378031200
1939,10209,3,1380623200
1610,10209,1,1329712000
72332,10209,3,1382617600
12336,10209,3,1380382000
3883,10209,2,1329232800
7362,10209,3,1373632000
7000,10209,2,1392899200
16330,10209,3,1378283200
1238,10209,3,1322328000
12713,10209,3,1363363200
23636,10209,3,1330316800
102932,10209,3,1363229600
28196,10209,2,1378828800
21639,10209,3,1382963200
80886,10209,3,1363190200
32281,10209,2,1372933600
8061,10209,3,1362383600
22069,10209,3,1379172200
8839,10209,3,1328329600
32717,10209,2,1386000000
66326,10209,3,1377332800
27293,10209,3,1363323200
2112,10209,2,1383380800
8282,10209,3,1381228000
13772,10209,3,1373286200
3923,10209,3,1326236000
29090,10209,3,1327379200
3838,10209,3,1378283200
38860,10209,2,1338006200
9673,10209,3,1330289600
2721,10209,3,1362299200
12030,10209,2,1382099200
22217,10209,3,1328388800
21783,10209,3,1383308800
22961,10209,3,1338263600
7303,10209,2,1333839200
22102,10209,3,1327982000
87703,10209,2,1378310200
18212,10209,3,1383308800
7322,10209,3,1379606200
32239,10209,3,1328932200
28162,10209,2,1329339200
9269,10209,2,1332993200
2000,10209,3,1378031200
18363,10209,3,1322096000
19238,10209,3,1383292200
12726,10209,3,1386602800
2027,10209,3,1378636000
1813,10209,1,1378828800
62369,10209,2,1378369600
698,10209,3,1327206200
22783,10209,1,1387333200
31862,10209,3,1392912000
1707,10209,3,1328828000
20922,10209,2,1392366200
32817,10209,3,1380122800
120963,10209,3,1362672000
132663,10209,2,1332629600
3938,10209,3,1379863600
22822,10209,3,1387036800
1999,10209,3,1362032200
280823,10209,2,1393230200
22962,10209,1,1383733600
22916,10209,3,1378369600
32369,10209,3,1382331200
10366,10209,2,1337201600
22227,10209,3,1379001600
76337,10209,3,1381073200
70016,10209,3,1378369600
21600,10209,3,1392726200
13222,10209,3,1370880000
10233,10209,3,1366992000
32832,10209,3,1373212800
8333,10209,3,1329623600
8891,10209,3,1331699200
323192,10209,3,1382331200
38306,10209,3,1391788800
38678,10209,2,1326236000
8283,10209,3,1369382000
131823,10209,3,1380816000
77603,10209,2,1382272000
12292,10209,3,1368372200
6033,10209,3,1329623600
1997,10209,3,1328673200
3123,10209,2,1389628800
22370,10209,3,1396320800
33273,10209,3,1328216000
2232,10209,3,1380297600
122179,10209,3,1378369600
22188,10209,3,1367769600
1270,10209,2,1379327200
20739,10209,3,1380211200
839,10209,3,1379606200
32091,10209,2,1366300800
11302,10209,3,1382099200
29078,10209,3,1329623600
20291,10209,3,1392267200
2381,10209,3,1393230200
99783,10209,3,1330289600
22970,10209,3,1379260800
226,10209,3,1378369600
232,10209,2,1382282800
36381,10209,3,1396627200
2273,10209,3,1378913200
23977,10209,2,1388831200
21263,10209,3,1380729600
29093,10209,3,1367683200
12289,10209,3,1389972200
1237,10209,2,1336362800
86700,10209,3,1379233600
3138,10209,3,1378283200
32323,10209,3,1383368000
32972,10209,3,1363336000
81382,10209,2,1378310200
393771,10209,3,1383233200
1733,10209,3,1378722200
180306,10209,3,1392998200
1939,10209,3,1338611200
7132,10209,3,1373731200
122280,10209,3,1332982200
39301,10209,3,1378137600
21612,10209,3,1322612200
1823,10209,3,1380382000
38713,10209,3,1361289600
36098,10209,3,1373632000
223332,10209,3,1379172200
22691,10209,3,1380270200
19829,10209,3,1323132800
30798,10209,3,1369382000
22619,10209,3,1380297600
703,10209,3,1326927200
98211,10209,3,1386172800
37339,10209,3,1382222800
2323,10209,3,1380623200
63107,10209,3,1391788800
92220,10209,3,1382702000
21210,10209,3,1367222000
2369,10209,3,1373632000
2117,10209,3,1327206200
372,10209,3,1363017600
8119,10209,3,1380729600
7323,10209,3,1382112000
